id,api_type,api_name,http_verb,uri,descriptions,parameters,amorphous_uri,tidy_uri,amorphous_comment,inconsistent_archetype,consistent_archetype,inconsistent_archetype_comment,flat_endpoint,structured_endpoint,flat_endpoint_comment
484,REST,Coursera,GET	, /api/rest/v1/enterprise/program/{programId}/skillsetReport	," Returns a paginated list of Skillsets reports of the given program.
",,0,1,Tidy Endpoint,1,0,Singular Nouns Found in Consecutive Nodes,0,1,Structed Endpoint
485,REST,Coursera,GET , /api/rest/v1/enterprise/programs/{programId}/learner-skill-scores ," Returns the skills scores of a single learner in your learning program. Max 10 skills.
",,0,1,Tidy Endpoint,1,0,Plural Nouns Found in Consecutive Nodes,1,0,Complex Words Present in Endpoint
486,REST,Coursera,GET , /api/rest/v1/enterprise/programs/{programId}/skills/{skillId}/scores ," Returns the Skill scores of a single skill for up to 10 learners.
",,0,1,Tidy Endpoint,1,0,Plural Nouns Found in Consecutive Nodes,0,1,Structed Endpoint
487,REST,Coursera,GET	, /api/rest/v1/enterprise/programs/{programId}/skillsets ," Returns a paginated list of all SkillSets in your enterprise program. Each entry in the list represents a single SkillSet.
",,0,1,Tidy Endpoint,1,0,Plural Nouns Found in Consecutive Nodes,0,1,Structed Endpoint
488,REST,Coursera,GET	, /api/rest/v1/enterprise/programs/{programId}/skillsets/learner-progress ," Returns the Skillset progress of a single learner in your learning program.
",,0,1,Tidy Endpoint,1,0,Plural Nouns Found in Consecutive Nodes,0,1,Structed Endpoint
489,REST,Coursera,GET	, /api/rest/v1/enterprise/programs/{programId}/skillsets/{skillsetId}/recommendations	," Returns a paginated list of all content recommendations for a SkillSet.
",,0,1,Tidy Endpoint,1,0,Plural Nouns Found in Consecutive Nodes,0,1,Structed Endpoint
490,REST,Coursera,GET	, /api/rest/v1/enterprise/programs/{programId}/skillsets/{skillsetId}/skills/{skillId}/recommendations ," Returns a paginated list of all content recommendations for a skill within a SkillSet.
",,0,1,Tidy Endpoint,1,0,Plural Nouns Found in Consecutive Nodes,0,1,Structed Endpoint
491,REST,Coursera,GET	, /api/businesses.v1/{orgId} , BusinessOrganizationUser ," 
",0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,0,1,Structed Endpoint
492,REST,Coursera,GET	, /api/businesses.v1/{orgId}/users , Returns a paginated list of users within your organiation. ," 
",0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,0,1,Structed Endpoint
493,REST,Coursera,GET	, /api/businesses.v1/{orgId} , BusinessProgram ," 
",0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,0,1,Structed Endpoint
494,REST,Coursera,GET	, /api/businesses.v1/{orgId}/programs	," Returns a paginated list of active learning programs created within your account.
",,0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,0,1,Structed Endpoint
495,REST,Coursera,GET	, /api/businesses.v1/{orgId}/contents	," Returns a paginated list of courses and specializations that are available through your learning programs. If a program has a specialization, we also include the courses within it
",,0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,0,1,Structed Endpoint
496,REST,Coursera,GET	, /api/businesses.v1/{orgId}/contents/{id}	," Returns a list that contains one object.
",,0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,0,1,Structed Endpoint
497,REST,Coursera,GET	, /api/businesses.v1/{orgId}/courseGradebookReports ," Retrieve course item-specific grading information with search criteria
",,0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,1,0,Complex Words Present in Endpoint
498,REST,Coursera,GET	,/api/businesses.v1/{orgId}/programs/{programId}/curriculumCollections	," Returns a paginated list of curriculum collections in your program.
",,0,1,Tidy Endpoint,1,0,Plural Nouns Found in Consecutive Nodes,0,1,Structed Endpoint
499,REST,Coursera,GET	, /api/businesses.v1/{orgId}/programs/{programId}/curriculumCollections ," Returns a paginated list of curriculum collections in your program.
",,0,1,Tidy Endpoint,1,0,Plural Nouns Found in Consecutive Nodes,0,1,Structed Endpoint
500,REST,Coursera,GET	, /api/businesses.v1/{orgId}/enrollmentReports	," Returns a paginated list of course progress summaries for all users that are managed in your account. Each entry in the list represents a single userâ€™s progress for a single course. The overall progress is a number between 0 to 100, highlighting percentage of items completed by the learner. It is possible for a learner to have COMPLETED a course but have overall progress < 100, as a learner needs only to pass all graded items in order to complete a course.
",,0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,0,1,Structed Endpoint
501,REST,Coursera,POST , /api/businesses.v1/{orgId}/programs/{programId}/users ," Update a user data in organization's program by email or externalId.
",,0,1,Tidy Endpoint,1,0,Plural Nouns Found in Consecutive Nodes,0,1,Structed Endpoint
502,REST,Coursera,POST , /api/businesses.v1/{orgId}/users ," Updates or deletes a user in the organization by email.
",,0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,0,1,Structed Endpoint
503,REST,Coursera,GET	, /api/rest/v1/enterprise/organizations/{orgId}/skillsetReport	," Returns a paginated list of Skillsets reports of the given organization.
",,0,1,Tidy Endpoint,1,0,Singular Nouns Found in Consecutive Nodes,0,1,Structed Endpoint
504,REST,Coursera,GET	, /api/rest/v1/enterprise/program/{programId}/skillsetReport	," Returns a paginated list of Skillsets reports of the given program.
",,0,1,Tidy Endpoint,1,0,Singular Nouns Found in Consecutive Nodes,0,1,Structed Endpoint
505,REST,Coursera,GET	, /api/rest/v1/enterprise/programs/{programId}/skills/{skillId}/scores	," Returns the Skill scores of a single skill for up to 10 learners.
",,0,1,Tidy Endpoint,1,0,Plural Nouns Found in Consecutive Nodes,0,1,Structed Endpoint
506,REST,Coursera,GET	, /api/rest/v1/enterprise/programs/{programId}/learner-skill-scores ," Returns the skills scores of a single learner in your learning program. Max 10 skills.
",,0,1,Tidy Endpoint,1,0,Plural Nouns Found in Consecutive Nodes,1,0,Complex Words Present in Endpoint
507,REST,Coursera,GET , /api/rest/v1/enterprise/programs/{programId}/skillsets/{skillsetId}/recommendations ," Returns a paginated list of all content recommendations for a SkillSet.
",,0,1,Tidy Endpoint,1,0,Plural Nouns Found in Consecutive Nodes,0,1,Structed Endpoint
508,REST,Coursera,GET	, /api/rest/v1/enterprise/programs/{programId}/skillsets ," Returns a paginated list of all SkillSets in your enterprise program. Each entry in the list represents a single SkillSet.
",,0,1,Tidy Endpoint,1,0,Plural Nouns Found in Consecutive Nodes,0,1,Structed Endpoint
509,REST,Coursera,GET , /api/rest/v1/enterprise/programs/{programId}/skillsets/learner-progress	," Returns the Skillset progress of a single learner in your learning program.
",,0,1,Tidy Endpoint,1,0,Plural Nouns Found in Consecutive Nodes,0,1,Structed Endpoint
510,REST,Coursera,POST , /api/businesses.v1/{orgId}/programs/{programId}/invitations?action=multiCreate	," This adds multiple users as invitees to a program. The external user id in the request can be an LMS / App specific identifier that can be later used for downstream calls. You can also trigger the invitation email to be sent automatically by specifying true for sendEmail in the request.	
",,0,1,Tidy Endpoint,1,0,Plural Nouns Found in Consecutive Nodes,0,1,Structed Endpoint
511,REST,Coursera,GET , /api/businesses.v1/{orgId}/contents ," Returns a paginated list of courses and specializations that are available through your learning programs. If a program has a specialization, we also include the courses within it
",,0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,0,1,Structed Endpoint
512,REST,Coursera,GET	, /api/businesses.v1/{orgId}/contents/{id} ," Returns a list that contains one object.
",,0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,0,1,Structed Endpoint
513,REST,Coursera,GET	, /api/businesses.v1/{orgId}/courseGradebookReports ," Retrieve course item-specific grading information with search criteria
",,0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,1,0,Complex Words Present in Endpoint
514,REST,Coursera,GET	, /api/businesses.v1/{orgId}/programs/{programId}/courseMaterials/{courseId} ," Returns a paginated list of individual course materials for a given course.
",,0,1,Tidy Endpoint,1,0,Plural Nouns Found in Consecutive Nodes,0,1,Structed Endpoint
515,REST,Coursera,GET	, /api/businesses.v1/{orgId}/programs/{programId}/curriculumCollections ," Returns a paginated list of curriculum collections in your program.
",,0,1,Tidy Endpoint,1,0,Plural Nouns Found in Consecutive Nodes,0,1,Structed Endpoint
516,REST,Coursera,GET	, /api/businesses.v1/{orgId}/programs/{programId}/invitations	," Returns a paginated list of pending invitations in your program.
",,0,1,Tidy Endpoint,1,0,Plural Nouns Found in Consecutive Nodes,0,1,Structed Endpoint
517,REST,Coursera,POST , /api/businesses.v1/{orgId}/programs/{programId}/invitations	," This adds a user as an invitee to a program. The external user id in the request can be an LMS / App specific identifier that can be later used for downstream calls. You can also trigger the invitation email to be sent automatically by specifying true for sendEmail in the request.
",,0,1,Tidy Endpoint,1,0,Plural Nouns Found in Consecutive Nodes,0,1,Structed Endpoint
518,REST,Coursera,DELETE , /api/businesses.v1/{orgId}/programs/{programId}/invitations/{programId~externalId} ," Delete a pending program invitation.
",,0,1,Tidy Endpoint,1,0,Plural Nouns Found in Consecutive Nodes,1,0,Complex Words Present in Endpoint
519,REST,Coursera,GET	, /api/businesses.v1/{orgId}/programs/{programId}/memberships	," Returns a paginated list of accepted members in your program.
",,0,1,Tidy Endpoint,1,0,Plural Nouns Found in Consecutive Nodes,0,1,Structed Endpoint
520,REST,Coursera,POST , /api/businesses.v1/{orgId}/programs/{programId}/memberships	," Creates a program membership for the user. Note that this will only work if the user already has a Coursera account.
",,0,1,Tidy Endpoint,1,0,Plural Nouns Found in Consecutive Nodes,0,1,Structed Endpoint
521,REST,Coursera,DELETE , /api/businesses.v1/{orgId}/programs/{programId}/memberships/{programId~externalId} ," Delete a user from the program. The membership id here is the id returned by the API call to list of memberships. The learner will need to be reinvited to rejoin the program.
",,0,1,Tidy Endpoint,1,0,Plural Nouns Found in Consecutive Nodes,1,0,Complex Words Present in Endpoint
522,REST,Coursera,GET	, /api/businesses.v1/{orgId}/programs/{programId}/memberships/{programId~externalId} ," This checks whether a user is a member of a specified program. The external user id in the request will be set either via SSO, or added when inviting the user.
",,0,1,Tidy Endpoint,1,0,Plural Nouns Found in Consecutive Nodes,1,0,Complex Words Present in Endpoint
523,REST,Coursera,POST , /api/businesses.v1/{orgId}/programs/{programId}/programEnrollments ," Enrolls a selected user into a specific course. Note that this will only work if the user already has a Coursera account and a current program membership.
",,0,1,Tidy Endpoint,1,0,Plural Nouns Found in Consecutive Nodes,0,1,Structed Endpoint
524,REST,Coursera,POST , /api/businesses.v1/{orgId}/programs/{programId}/users ," Update a user data in organization's program by email or externalId.
",,0,1,Tidy Endpoint,1,0,Plural Nouns Found in Consecutive Nodes,0,1,Structed Endpoint
525,REST,Coursera,GET	, /api/businesses.v1/{orgId}/users ," Returns a paginated list of users within your organiation.
",,0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,0,1,Structed Endpoint
526,REST,Coursera,POST , /api/businesses.v1/{orgId}/users ," Updates or deletes a user in the organization by email.
",,0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,0,1,Structed Endpoint
527,REST,Coursera,DELETE , /api/businesses.v1/{orgId}/users/{externalId} ," Delete a user from all programs. This also revokes access to the corresponding courses/specializations in the programs.
",,0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,0,1,Structed Endpoint
528,REST,Coursera,GET	, /api/rest/v1/enterprise/organizations/{orgId}/skillsetReport ," Returns a paginated list of Skillsets reports of the given organization.
",,0,1,Tidy Endpoint,1,0,Singular Nouns Found in Consecutive Nodes,0,1,Structed Endpoint
529,REST,Coursera,GET	, /api/rest/v1/enterprise/organizations/{orgId}/skillsets ," Returns a paginated list of all SkillSets in an enterprise organization. Each entry in the list represents a single SkillSet.
",,0,1,Tidy Endpoint,1,0,Plural Nouns Found in Consecutive Nodes,0,1,Structed Endpoint
530,REST,Coursera,GET	, /api/rest/v1/enterprise/program/{programId}/skillsetReport ," Returns a paginated list of Skillsets reports of the given program.
",,0,1,Tidy Endpoint,1,0,Singular Nouns Found in Consecutive Nodes,0,1,Structed Endpoint
531,REST,Coursera,GET	, /api/rest/v1/enterprise/programs/{programId}/learner-skill-scores ," Returns the skills scores of a single learner in your learning program. Max 10 skills.
",,0,1,Tidy Endpoint,1,0,Plural Nouns Found in Consecutive Nodes,1,0,Complex Words Present in Endpoint
532,REST,Coursera,GET	, /api/rest/v1/enterprise/programs/{programId}/skills/{skillId}/scores ," Returns the Skill scores of a single skill for up to 10 learners.
",,0,1,Tidy Endpoint,1,0,Plural Nouns Found in Consecutive Nodes,0,1,Structed Endpoint
533,REST,Coursera,GET	, /api/rest/v1/enterprise/programs/{programId}/skillsets ," Returns a paginated list of all SkillSets in your enterprise program. Each entry in the list represents a single SkillSet.
",,0,1,Tidy Endpoint,1,0,Plural Nouns Found in Consecutive Nodes,0,1,Structed Endpoint
